Date,Cours,Ouv.,Plus haut,Plus bas,Vol.,Var. %,
"16/01/2026","7.928,00","8.122,00","8.148,00","7.750,00","7,14K","-2,72%",
"15/01/2026","8.150,00","8.300,00","8.500,00","8.123,00","2,78K","-0,61%",
"13/01/2026","8.200,00","8.000,00","8.350,00","8.000,00","13,90K","1,86%",
"12/01/2026","8.050,00","7.389,00","8.127,00","7.389,00","19,20K","8,95%",
"09/01/2026","7.389,00","7.050,00","7.400,00","7.050,00","2,01K","4,09%",
"08/01/2026","7.099,00","7.100,00","7.100,00","7.050,00","1,65K","0,70%",
"07/01/2026","7.050,00","7.100,00","7.100,00","7.010,00","3,50K","0,71%",
"06/01/2026","7.000,00","6.715,00","7.090,00","6.715,00","2,83K","6,04%",
"05/01/2026","6.601,00","6.600,00","7.100,00","6.600,00","0,86K","1,55%",
"02/01/2026","6.500,00","6.361,00","6.500,00","6.305,00","0,51K","1,56%",
"31/12/2025","6.400,00","6.498,00","6.500,00","6.300,00","2,75K","1,59%",
"30/12/2025","6.300,00","6.400,00","6.500,00","6.275,00","9,48K","-0,79%",
"29/12/2025","6.350,00","6.300,00","6.350,00","6.255,00","0,07K","1,58%",
"26/12/2025","6.251,00","6.446,00","6.499,00","6.251,00","2,28K","0,82%",
"25/12/2025","6.200,00","6.400,00","6.400,00","6.200,00","1,30K","-3,13%",
"24/12/2025","6.400,00","6.199,00","6.400,00","6.199,00","0,78K","3,24%",
"23/12/2025","6.199,00","6.012,00","6.199,00","6.012,00","0,21K","0,73%",
"22/12/2025","6.154,00","6.010,00","6.154,00","6.010,00","0,14K","0,08%",
"19/12/2025","6.149,00","6.000,00","6.149,00","6.000,00","0,05K","0,00%",
"18/12/2025","6.149,00","6.158,00","6.158,00","5.974,00","0,69K","-0,16%",
"17/12/2025","6.159,00","6.178,00","6.178,00","6.061,00","0,03K","1,62%",
"16/12/2025","6.061,00","6.170,00","6.170,00","6.061,00","0,01K","0,10%",
"15/12/2025","6.055,00","6.178,00","6.179,00","6.055,00","0,06K","0,07%",
"12/12/2025","6.051,00","6.000,00","6.179,00","5.874,00","0,05K","2,39%",
"11/12/2025","5.910,00","6.050,00","6.195,00","5.910,00","0,32K","-1,50%",
"10/12/2025","6.000,00","5.924,00","6.000,00","5.924,00","0,12K","1,27%",
"09/12/2025","5.925,00","6.100,00","6.100,00","5.925,00","0,05K","-2,66%",
"08/12/2025","6.087,00","5.881,00","6.087,00","5.873,00","0,01K","-0,21%",
"05/12/2025","6.100,00","6.100,00","6.100,00","6.100,00","0,17K","2,52%",
"04/12/2025","5.950,00","6.069,00","6.069,00","5.950,00","0,09K","1,19%",
"03/12/2025","5.880,00","5.871,00","5.880,00","5.871,00","1,05K","0,74%",
"02/12/2025","5.837,00","5.906,00","5.910,00","5.837,00","0,03K","-1,40%",
"01/12/2025","5.920,00","6.100,00","6.100,00","5.920,00","0,02K","-2,95%",
"28/11/2025","6.100,00","6.010,00","6.100,00","5.902,00","0,23K","-1,52%",
"27/11/2025","6.194,00","6.000,00","6.194,00","6.000,00","1,56K","5,11%",
"26/11/2025","5.893,00","5.871,00","6.050,00","5.871,00","0,01K","-2,60%",
"25/11/2025","6.050,00","6.089,00","6.089,00","5.907,00","0,23K","-0,31%",
"24/11/2025","6.069,00","6.096,00","6.096,00","5.800,00","0,21K","1,15%",
"21/11/2025","6.000,00","5.795,00","6.000,00","5.795,00","1,52K","1,69%",
"20/11/2025","5.900,00","5.627,00","5.900,00","5.627,00","1,17K","1,72%",
"19/11/2025","5.800,00","5.998,00","5.998,00","5.800,00","0,23K","-0,12%",
"17/11/2025","5.807,00","6.150,00","6.150,00","5.800,00","1,34K","-4,02%",
"14/11/2025","6.050,00","6.148,00","6.148,00","5.935,00","1,26K","0,00%",
"13/11/2025","6.050,00","6.149,00","6.149,00","6.050,00","0,21K","0,00%",
"12/11/2025","6.050,00","5.901,00","6.077,00","5.901,00","0,21K","2,54%",
"11/11/2025","5.900,00","6.150,00","6.170,00","5.863,00","0,38K","-4,68%",
"10/11/2025","6.190,00","6.200,00","6.200,00","6.100,00","0,59K","-0,16%",
"07/11/2025","6.200,00","6.235,00","6.235,00","6.200,00","1,02K","0,00%",
"05/11/2025","6.200,00","6.284,00","6.284,00","6.200,00","0,10K","0,02%",
"04/11/2025","6.199,00","6.081,00","6.199,00","6.080,00","0,12K","-0,66%",
"03/11/2025","6.240,00","6.200,00","6.250,00","6.200,00","0,76K","-0,16%",
"31/10/2025","6.250,00","5.923,00","6.250,00","5.923,00","3,72K","4,17%",
"30/10/2025","6.000,00","5.885,00","6.000,00","5.801,00","0,55K","0,00%",
"29/10/2025","6.000,00","6.000,00","6.000,00","6.000,00","0,56K","-0,83%",
"28/10/2025","6.050,00","5.900,00","6.050,00","5.801,00","0,25K","0,83%",
"27/10/2025","6.000,00","6.169,00","6.169,00","6.000,00","0,43K","0,00%",
"24/10/2025","6.000,00","6.090,00","6.090,00","6.000,00","0,81K","-1,62%",
"23/10/2025","6.099,00","6.179,00","6.179,00","6.000,00","0,22K","0,31%",
"22/10/2025","6.080,00","6.185,00","6.185,00","5.875,00","0,74K","-1,70%",
"21/10/2025","6.185,00","6.199,00","6.199,00","6.030,00","0,14K","-0,24%",
"20/10/2025","6.200,00","5.999,00","6.200,00","5.825,00","0,41K","3,51%",
"17/10/2025","5.990,00","5.902,00","6.000,00","5.902,00","2,22K","1,49%",
"16/10/2025","5.902,00","5.900,00","5.902,00","5.900,00","0,22K","-1,63%",
"15/10/2025","6.000,00","6.000,00","6.000,00","6.000,00","1,60K","0,00%",
"14/10/2025","6.000,00","6.089,00","6.089,00","5.910,00","4,01K","0,00%",
"13/10/2025","6.000,00","6.000,00","6.000,00","6.000,00","0,08K","0,02%",
"10/10/2025","5.999,00","6.049,00","6.049,00","5.901,00","1,04K","-0,02%",
"09/10/2025","6.000,00","6.000,00","6.000,00","6.000,00","0,24K","0,00%",
"08/10/2025","6.000,00","6.050,00","6.050,00","6.000,00","7,28K","-0,83%",
"07/10/2025","6.050,00","5.950,00","6.050,00","5.950,00","0,58K","0,83%",
"06/10/2025","6.000,00","5.901,00","6.000,00","5.752,00","0,23K","1,52%",
"03/10/2025","5.910,00","5.920,00","6.100,00","5.910,00","4,60K","0,17%",
"02/10/2025","5.900,00","5.900,00","5.999,00","5.700,00","1,68K","-3,67%",
"01/10/2025","6.125,00","5.920,00","6.190,00","5.920,00","0,06K","3,76%",
"30/09/2025","5.903,00","5.871,00","5.998,00","5.862,00","3,19K","-3,23%",
"29/09/2025","6.100,00","6.080,00","6.100,00","6.080,00","0,21K","0,00%",
"26/09/2025","6.100,00","5.981,00","6.100,00","5.900,00","3,08K","0,00%",
"25/09/2025","6.100,00","6.052,00","6.100,00","5.900,00","1,01K","0,00%",
"24/09/2025","6.100,00","6.360,00","6.360,00","6.075,00","2,17K","-0,34%",
"23/09/2025","6.121,00","6.200,00","6.299,00","6.121,00","1,24K","-1,59%",
"22/09/2025","6.220,00","6.199,00","6.400,00","6.199,00","3,62K","0,32%",
"19/09/2025","6.200,00","5.995,00","6.200,00","5.900,00","1,23K","3,33%",
"18/09/2025","6.000,00","6.049,00","6.049,00","6.000,00","0,41K","0,00%",
"17/09/2025","6.000,00","5.740,00","6.200,00","5.740,00","0,52K","1,69%",
"16/09/2025","5.900,00","5.707,00","5.989,00","5.707,00","0,76K","0,00%",
"15/09/2025","5.900,00","5.850,00","5.900,00","5.800,00","0,35K","1,55%",
"12/09/2025","5.810,00","5.810,00","5.810,00","5.805,00","0,30K","0,09%",
"11/09/2025","5.805,00","5.805,00","5.805,00","5.670,00","0,23K","0,00%",
"10/09/2025","5.805,00","5.810,00","5.810,00","5.800,00","0,19K","0,96%",
"09/09/2025","5.750,00","5.800,00","5.810,00","5.750,00","2,01K","-0,78%",
"08/09/2025","5.795,00","5.799,00","5.799,00","5.700,00","0,26K","-0,07%",
"04/09/2025","5.799,00","5.800,00","5.800,00","5.799,00","0,18K","-0,02%",
"03/09/2025","5.800,00","5.583,00","5.800,00","5.583,00","0,43K","0,29%",
"02/09/2025","5.783,00","5.788,00","5.788,00","5.783,00","0,05K","-0,07%",
"01/09/2025","5.787,00","5.780,00","5.789,00","5.780,00","0,01K","-0,03%",
"29/08/2025","5.789,00","5.552,00","5.789,00","5.552,00","0,22K","1,05%",
"28/08/2025","5.729,00","5.737,00","5.737,00","5.729,00","0,02K","0,86%",
